check_id,claim_id,model,contract,stratum,field,claim,locator,claim_verdict_ok_error_unverifiable,error_mode_invention_misattribution_redaction_conflation,evidence_quote_from_contract,claim_notes
REC-11,REC-11.20,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"Schedule B contains additional seller-favourable provisions, including broad warranty disclaimers, consequential-damage exclusions, a liability cap at the purchase price, broad buyer indemnity, Illinois law and Illinois exclusive forum. These provisions potentially sit uneasily with the main agreement's Delaware governing law, arbitration clause and more specific warranty/indemnity terms.",Schedule,,,,
REC-11,REC-11.21,gpt-5.6-terra,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,medium,risks,"Most disputes must proceed through executive negotiations and then binding AAA arbitration after 60 days, but disputes concerning actual or threatened breaches of the indemnity or confidentiality provisions are excluded from arbitration.",Most,,,,
REC-12,REC-12.01,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,"Harpoon Therapeutics, Inc. (option grantor, initial developer and prospective licensor)",Therapeutics,,,,
REC-12,REC-12.02,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,"AbbVie Biotechnology Ltd (option holder and prospective exclusive licensee, developer and commercializer)",Biotechnology,,,,
REC-12,REC-12.03,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,term,"From 20 November 2019 until the last Royalty Term for the last Licensed Product, unless earlier terminated; alternatively, it ends when the License Option Period expires without AbbVie exercising the option. No renewal arrangement is specified.",November,,,,
REC-12,REC-12.04,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon must perform the Initial Development Activities under the Initial Development Plan, subject to the agreement's governance, amendment and cost-allocation provisions.",Development,,,,
REC-12,REC-12.05,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon must prepare and maintain the pre-exercise INDs and regulatory communications, provide AbbVie with specified clinical, regulatory and development information, and deliver the Opt-In Development Report and, if AbbVie exercises the option, the Final Development Report.",Development,,,,
REC-12,REC-12.06,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon must transfer specified regulatory documentation, know-how and other information to AbbVie following option exercise, transition INDs, and provide agreed technology-transfer and regulatory-support assistance.",Harpoon,,,,
REC-12,REC-12.07,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Harpoon must not develop, commercialize or enable third parties to exploit a Competing Product in the Territory, subject to the agreement's acquisition and change-of-control exceptions.",Competing,,,,
REC-12,REC-12.08,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie must pay Harpoon a non-refundable, non-creditable upfront payment of $30,000,000 within the specified period after the Effective Date, and must pay the option-exercise, development, regulatory, commercial-sales, sales-based milestone payments and royalties specified in Article 6 when due.","$30,000,000",,,,
REC-12,REC-12.09,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie must use Commercially Reasonable Efforts after option exercise to develop, obtain Regulatory Approval for, and commercialize the specified Licensed Product(s) in the specified Major Market(s), as set out in Sections 3.4 and 4.2.",Commercially,,,,
REC-12,REC-12.10,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie must, after option exercise, control and fund principal post-exercise development, manufacturing, regulatory-approval, commercialization, supply, pharmacovigilance and safety-database activities.",AbbVie,,,,
REC-12,REC-12.11,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"AbbVie must maintain records supporting Net Sales and payments, provide royalty reports and payments, and permit the contractually limited audit rights.",AbbVie,,,,
REC-12,REC-12.12,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,"Each party must protect the other party's Confidential Information, subject to the stated exceptions and permitted-disclosure provisions, and must comply with Applicable Law in performing its development activities.",Confidential,,,,
REC-12,REC-12.13,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,AbbVie has a broad unilateral right to terminate the agreement in whole or on a country-by-country basis for any or no reason on 90 days' prior written notice.,AbbVie,,,,
REC-12,REC-12.14,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"AbbVie is not obliged to exercise the License Option; if it does not exercise within the License Option Period, the option expires, the agreement terminates and AbbVie has no further Licensed Compound/Product rights.",Licensed,,,,
REC-12,REC-12.15,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Following option exercise, AbbVie receives exclusive worldwide exploitation rights and owns the Regulatory Documentation, Regulatory Approvals and Product Labeling specifically relating to the Licensed Compounds and Licensed Products.",Documentation,,,,
REC-12,REC-12.16,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Harpoon is subject to worldwide exclusivity/non-compete restrictions concerning Competing Products, including restrictions on enabling third parties, subject to specified acquisition and change-in-control exceptions.",Competing,,,,
REC-12,REC-12.17,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"AbbVie has substantial post-exercise operational control, including sole rights over development, manufacturing, commercialization, regulatory strategy, Product Trademarks and much Product-Specific/Joint Patent prosecution and enforcement.",Product-Specific,,,,
REC-12,REC-12.18,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"On termination in circumstances other than AbbVie's termination for Harpoon breach or insolvency, Licensed Products may revert to Harpoon, with potentially required AbbVie IP licences, data/document transfers and transition assistance under Section 12.7.",Licensed,,,,
REC-12,REC-12.19,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"The agreement contains mutual indemnities for specified Third Party Claims, but the operative claim categories are redacted in the provided text.",Claims,,,,
REC-12,REC-12.20,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"Indirect, incidental, special, exemplary, punitive and consequential losses (including lost profits and business interruption) are generally excluded, subject to exceptions for fraud, willful misconduct, gross negligence, confidentiality/exclusivity breaches, specified redacted provisions and third-party indemnity liabilities; no general monetary liability cap is stated.",Indirect,,,,
REC-12,REC-12.21,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,A Change in Control of Harpoon involving a Competitor can allow AbbVie to restrict Harpoon's access to AbbVie confidential information and disband the JGC.,Competitor,,,,
REC-12,REC-12.22,gpt-5.6-terra,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,"On expiry after the final Royalty Term, AbbVie's Section 5.1.3 licences become non-exclusive, fully paid, royalty-free and irrevocable.",Royalty,,,,
REC-13,REC-13.01,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,parties,"RMF Empire, Inc. DBA West Coast Customs (promoter)",Customs,,,,
REC-13,REC-13.02,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,parties,"Bosch International, LLC / XLI Technologies, Inc. (sponsor)",International,,,,
REC-13,REC-13.03,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,term,"December 1st, 2015 to November 30, 2016, with possible termination upon breach or mutual consent",December,,,,
REC-13,REC-13.04,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,West Coast Customs to promote XLI products and use 'Light Sheets' in their production,Customs,,,,
REC-13,REC-13.05,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,XLI to provide 'Light Sheets' at no cost for exclusive use in limited operations and production,Sheets,,,,
REC-13,REC-13.06,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,West Coast Customs to provide XLI with sponsor benefits as outlined in Attachment A,Attachment,,,,
REC-13,REC-13.07,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,key_obligations,XLI to pay West Coast Customs according to Attachment B,Attachment,,,,
REC-13,REC-13.08,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Indemnification obligations for breach of representations and warranties or use of trademarks,Indemnification,,,,
REC-13,REC-13.09,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Unilateral termination rights upon breach or mutual consent,Unilateral,,,,
REC-13,REC-13.10,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Confidentiality and non-disclosure obligations,Confidentiality,,,,
REC-13,REC-13.11,llama-3.3-70b,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement.txt",short,risks,Force majeure events may affect performance,Force,,,,
REC-14,REC-14.01,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,parties,"Excite, Inc. (sponsor)",Excite,,,,
REC-14,REC-14.02,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,parties,CyberShop (client),CyberShop,,,,
REC-14,REC-14.03,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,term,"2 years, with option to terminate if certain conditions are not met",conditions,,,,
REC-14,REC-14.04,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,key_obligations,"Excite, Inc. is obligated to display CyberShop's promotional links and advertising banners on its website and network",CyberShop,,,,
REC-14,REC-14.05,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,key_obligations,"CyberShop is obligated to pay sponsorship and advertising fees to Excite, Inc.",CyberShop,,,,
REC-14,REC-14.06,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,key_obligations,"Excite, Inc. is obligated to provide monthly reports to CyberShop on the number of impressions and clickthroughs",CyberShop,,,,
REC-14,REC-14.07,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,key_obligations,"CyberShop is obligated to provide User Data to Excite, Inc.",CyberShop,,,,
REC-14,REC-14.08,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,risks,"Excite, Inc. has a liability cap for damages, limited to the amount paid by CyberShop",CyberShop,,,,
REC-14,REC-14.09,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,risks,"CyberShop has an indemnity obligation to Excite, Inc. for certain claims",CyberShop,,,,
REC-14,REC-14.10,llama-3.3-70b,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,medium,risks,Either party has the right to terminate the agreement if the other party materially breaches its obligations,Either,,,,
REC-15,REC-15.01,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,"Harpoon Therapeutics, Inc. (licensor)",Therapeutics,,,,
REC-15,REC-15.02,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,parties,AbbVie Biotechnology Ltd (licensee),Biotechnology,,,,
REC-15,REC-15.03,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,term,until the expiration of the last royalty term or the failure of AbbVie to exercise its option,AbbVie,,,,
REC-15,REC-15.04,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,Harpoon: to perform initial development activities,Harpoon,,,,
REC-15,REC-15.05,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,AbbVie: to exercise its option and pay associated fees and milestones,AbbVie,,,,
REC-15,REC-15.06,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,Harpoon: to supply technology and information for development purposes,Harpoon,,,,
REC-15,REC-15.07,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,key_obligations,AbbVie: to commercialize the licensed products,AbbVie,,,,
REC-15,REC-15.08,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,indemnification obligations,indemnification,,,,
REC-15,REC-15.09,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,liability for third-party claims,third-party,,,,
REC-15,REC-15.10,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,termination rights for material breach or insolvency,termination,,,,
REC-15,REC-15.11,llama-3.3-70b,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,long,risks,exclusivity restrictions on Harpoon,Harpoon,,,,
