check_id,claim_id,model,contract,stratum,field,claim,locator,claim_verdict_ok_error_unverifiable,error_mode_invention_misattribution_redaction_conflation,evidence_quote_from_contract,claim_notes
REC-13,REC-13.01,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"ScanSource, Inc. (Distributor)",Distributor,,,,
REC-13,REC-13.02,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"Cisco Systems, Inc. (Cisco)",Systems,,,,
REC-13,REC-13.03,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,term,"Two (2) years from the Effective Date, with Cisco having the right to extend the term for up to one (1) additional year via written notice.",Effective,,,,
REC-13,REC-13.04,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor must use best efforts to distribute products solely to authorized Resellers within the designated Territory.,Distributor,,,,
REC-13,REC-13.05,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor must provide warranty services and technical support to its Resellers.,Distributor,,,,
REC-13,REC-13.06,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must maintain accurate records, submit required reports, and allow Cisco to audit its records.",Distributor,,,,
REC-13,REC-13.07,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco must supply accepted orders for products and services and provide partner-level technical support to the Distributor.,Distributor,,,,
REC-13,REC-13.08,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco must provide price protection credits to the Distributor for products in inventory or in-transit if Cisco announces a general price decrease.,Distributor,,,,
REC-13,REC-13.09,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Either party may terminate the agreement for convenience without cause upon written notice.,Either,,,,
REC-13,REC-13.10,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco may terminate the agreement immediately for Distributor's breach of proprietary rights, trademarks, confidentiality, or export restrictions.",Distributor,,,,
REC-13,REC-13.11,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Liability for both parties is capped at the greater of a specified amount or the amounts paid under the agreement during a specified preceding period, excluding Distributor's breach of IP/software licenses.",Distributor,,,,
REC-13,REC-13.12,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Both parties waive consequential, special, and indirect damages, except for Distributor's breach of IP/software licenses.",Distributor,,,,
REC-13,REC-13.13,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor must indemnify Cisco for unauthorized warranty commitments, misrepresentations, and violations of applicable laws.",Distributor,,,,
REC-13,REC-13.14,gemini-3.1-pro,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco indemnifies Distributor against third-party intellectual property infringement claims, subject to certain conditions and exceptions.",Distributor,,,,
REC-14,REC-14.01,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"ScanSource, Inc. (Distributor)",Distributor,,,,
REC-14,REC-14.02,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"Cisco Systems, Inc. (Cisco)",Systems,,,,
REC-14,REC-14.03,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,term,"Commenced on the Effective Date (January 22, 2007) for two years. The parties may extend it by written agreement; Cisco may also extend it by at least 30 days' written notice for up to one year beyond the current expiration, on existing terms unless otherwise agreed. Either party may terminate for convenience on the stated confidential notice period; other termination rights apply for specified breaches, insolvency, and certain ownership-change events.",Commenced,,,,
REC-14,REC-14.04,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor must use best efforts to distribute products only to qualifying resellers in the Territory; resellers may resell only to end users intending to use products in the Territory.,Distributor,,,,
REC-14,REC-14.05,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must not solicit orders, establish sales/distribution operations, or otherwise redistribute products and services outside the Territory, subject to the stated advertising exception.",Distributor,,,,
REC-14,REC-14.06,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must purchase or license products and services through purchase orders, subject to Cisco credit approval, and pay invoices under the agreed payment terms.",Distributor,,,,
REC-14,REC-14.07,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor must pass Cisco's written limited warranties through to resellers and require resellers to provide them to end users; Distributor must not give warranty commitments on Cisco's behalf.,Distributor,,,,
REC-14,REC-14.08,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must provide reseller warranty service and maintain sufficient spare-parts inventory, technical support personnel, and facilities as required by Exhibit B.",Distributor,,,,
REC-14,REC-14.09,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must maintain accurate product, sales, deployment, software-use, program-compliance, and export/transfer records for itself and its affiliates; provide required consolidated reports; and make records available for Cisco audit on the contractual notice terms.",Distributor,,,,
REC-14,REC-14.10,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must not acquire, promote, use, or resell non-genuine products, and must not purchase Cisco products for resale from sources other than Cisco, except for returns from resellers to whom Distributor originally sold the products.",Distributor,,,,
REC-14,REC-14.11,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must comply with applicable laws, export controls, licensing/permit obligations, and anti-corruption requirements, and must obtain required governmental approvals.",Distributor,,,,
REC-14,REC-14.12,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Distributor must protect Cisco proprietary information, bind relevant employees to confidentiality, and return confidential information on termination, subject to the installed-base support exception.",Distributor,,,,
REC-14,REC-14.13,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Cisco must use commercially reasonable efforts to acknowledge purchase orders, schedule shipment close to requested dates, notify Distributor of general price reductions and obsolete-product status, and provide the support specified in Exhibit B.",Distributor,,,,
REC-14,REC-14.14,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco must provide price protection for qualifying value-added distributor price-list products and permit qualifying inventory-balance and obsolete-product returns in accordance with the agreement's conditions and RMA procedures.,Cisco,,,,
REC-14,REC-14.15,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Cisco must provide the limited warranties accompanying products and, subject to conditions and exclusions, defend and indemnify Distributor against qualifying third-party US intellectual-property claims.",Distributor,,,,
REC-14,REC-14.16,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,"Each party must maintain the specified workers' compensation and commercial general liability insurance, including contractual and cross-liability coverage and additional-insured protection to the extent required by the general indemnity provision.",Each,,,,
REC-14,REC-14.17,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"The appointment and market rights are expressly non-exclusive; either party may develop, acquire, buy, or sell competing products.",non-exclusive,,,,
REC-14,REC-14.18,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco may immediately terminate for Distributor breaches of software/IP licensing, trademarks, confidentiality, or export restrictions; Cisco also has a termination right on the stated notice period following specified actual or intended acquisitions, changes of control, or acquisition of a Cisco competitor.",Distributor,,,,
REC-14,REC-14.19,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Upon termination or expiry, Cisco may stop delivery under existing orders unless Distributor prepays, all outstanding invoices become immediately due, and Distributor's rights and licenses terminate. Distributor broadly waives termination-related compensation, including lost future profits, promotion expenditure, goodwill, and commercial severance.",Distributor,,,,
REC-14,REC-14.20,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco is obliged to repurchase inventory only for Cisco convenience termination, Distributor termination for Cisco material breach, or expiry after Cisco gives non-renewal notice. For Cisco termination for Distributor material breach or Distributor convenience termination, Cisco may—but need not—accept unsold inventory returns.",Distributor,,,,
REC-14,REC-14.21,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Liability is capped separately for products and services at the greater of a redacted amount or the amounts paid to Cisco for the relevant products or services during the redacted lookback period; the cap is cumulative rather than per incident. The cap does not apply to Distributor software/IP-license breaches or undisputed payment obligations.,Distributor,,,,
REC-14,REC-14.22,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Both parties exclude special, incidental, indirect, consequential, lost-revenue, lost-profit, and lost/damaged-data claims, except for Distributor software/IP-license breaches.",Distributor,,,,
REC-14,REC-14.23,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor gives Cisco several indemnities, including for additional warranties or misrepresentations, Distributor's legal non-compliance, certain IP claims excluded from Cisco's IP indemnity, confidentiality wrongful disclosure, and third-party injury/property claims caused by Distributor fault.",Distributor,,,,
REC-14,REC-14.24,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco's IP indemnity is limited to specified US IP rights existing as of the Effective Date, is conditional on notice, control of defence, and cooperation, and excludes claims arising from combinations, modifications, Distributor specifications, certain use, or continued use after Cisco-recommended changes.",Cisco-recommended,,,,
REC-14,REC-14.25,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco disclaims all warranties except its written limited warranties, including merchantability, fitness, non-infringement, accuracy, and system integration. Cisco disclaims delivery-delay liability and generally bears no shipment liability beyond applicable delivery terms.",Cisco,,,,
REC-14,REC-14.26,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Cisco may audit Distributor records and may charge reasonable audit/investigation costs for material non-genuine-product breaches; it may require recall, destruction, replacement, disclosure of sourcing/buyer details, and immediate termination in that event.",Distributor,,,,
REC-14,REC-14.27,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"Distributor guarantees its listed affiliates' performance, breaches by an affiliate or under other agreements may permit Cisco termination, reporting is aggregated, and the liability limit is aggregate rather than per affiliate.",Distributor,,,,
REC-14,REC-14.28,gpt-5.6-terra,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,"The agreement contains strict confidentiality and publicity restrictions: neither party may disclose the agreement's existence, subject matter, discussions, or terms without the other party's prior written consent.",confidentiality,,,,
REC-15,REC-15.01,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"ScanSource, Inc. (Distributor)",Distributor,,,,
REC-15,REC-15.02,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,parties,"Cisco Systems, Inc. (Cisco)",Systems,,,,
REC-15,REC-15.03,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,term,"2 years, with option to extend for up to 1 year",option,,,,
REC-15,REC-15.04,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco is obligated to provide products and services to Distributor,Distributor,,,,
REC-15,REC-15.05,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor is obligated to purchase and resell products and services to resellers and end users,Distributor,,,,
REC-15,REC-15.06,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Distributor must provide support to resellers and end users,Distributor,,,,
REC-15,REC-15.07,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,key_obligations,Cisco is obligated to provide technical assistance and support to Distributor,Distributor,,,,
REC-15,REC-15.08,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Liability is limited to the amount paid for products and services,Liability,,,,
REC-15,REC-15.09,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Distributor is responsible for indemnifying Cisco against claims arising from breach of proprietary rights and software licensing,Distributor,,,,
REC-15,REC-15.10,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Cisco has the right to terminate the agreement for convenience or due to Distributor's material breach,Distributor,,,,
REC-15,REC-15.11,llama-3.3-70b,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,long,risks,Distributor has no right to damages or indemnification in the event of termination,Distributor,,,,
